Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Device_Type,Location,Balance_Before,Balance_After,Transaction_Time
T02671,U119,,Card,,Bangalore,,,25:61
T02672,U660,,UPI,,,,,15:53
T02673,U737,abc,Card,Mobile,Kolkata,,,10:39
T02674,U815,3818,Credit Card,Tablet,Chennai,10724,6906,25:61
T02675,U722,3912,Card,Mobile,Kolkata,14233,10321,25:61
T02676,U860,,Credit Card,Desktop,Chennai,,1248,25:61
T02677,U728,1073,Card,,,,,25:61
T02678,U888,abc,Transfer,Mobile,Delhi,,,25:61
T02679,U709,4273,Card,,Bangalore,17596,13323,25:61
T02680,U588,331090,Debit Card,Mobile,Chennai,,,25:61
T02681,U778,873900,Transfer,,Delhi,,,25:61
T02682,U593,898782,UPI,,Bangalore,,,25:61
T02683,U867,abc,Card,Tablet,Mumbai,17548,304,25:61
T02684,U764,₹2882,UPI,Laptop,,,,07:52
T02685,U418,882544,Debit Card,Tablet,Delhi,,13413,25:61
T02686,U214,abc,Transfer,Desktop,Kolkata,,,21:10
T02687,U213,714,Credit Card,Mobile,Mumbai,,7787,25:61
T02688,U182,abc,Debit Card,,Chennai,,,23:52
T02689,U221,,Credit Card,Tablet,Chennai,,6477,08:20
T02690,U623,,Debit Card,Desktop,Delhi,14829,,15:31
T02691,U945,,UPI,Mobile,Kolkata,,,25:61
T02692,U625,₹3246,Card,,,,,23:29
T02693,U366,966197,Transfer,,Delhi,2281,-963916,01:14
T02694,U901,337548,Debit Card,Laptop,Chennai,,,03:06
T02695,U597,₹113,Debit Card,Tablet,Bangalore,,,25:61
T02696,U324,786014,Debit Card,Tablet,Bangalore,4941,-781073,25:61
T02697,U385,837,Transfer,Tablet,Bangalore,,,06:25
T02698,U261,188490,Transfer,Tablet,Delhi,,,14:16
T02699,U607,,Card,Desktop,Delhi,11641,,25:61
T02700,U430,,Transfer,Desktop,Kolkata,,,14:57
T02701,U188,597134,Card,,Bangalore,,,17:04
T02702,U713,1301,Transfer,Desktop,Bangalore,15053,13752,16:43
T02703,U863,602735,Transfer,Mobile,Kolkata,,,25:61
T02704,U153,abc,Card,Desktop,Bangalore,,,00:58
T02705,U956,₹348,Transfer,Tablet,Delhi,,,25:61
T02706,U619,abc,Card,Tablet,Kolkata,11733,,06:30
T02707,U500,₹3646,Credit Card,,Mumbai,19292,,12:36
T02708,U857,,Transfer,Tablet,Delhi,2173,,20:11
T02709,U224,95343,Card,Laptop,Mumbai,,10596,02:41
T02710,U278,,Credit Card,Tablet,Bangalore,,5394,25:61
T02711,U966,₹3442,Transfer,Desktop,,,-4369,25:61
T02712,U924,,Debit Card,Laptop,Bangalore,,18639,03:40
T02713,U991,4449,Credit Card,Tablet,Delhi,,,25:61
T02714,U957,₹108,Card,Laptop,Kolkata,,,25:61
T02715,U741,69227,Debit Card,Tablet,Kolkata,14934,-54293,08:35
T02716,U679,₹2525,Credit Card,Mobile,,,,25:61
T02717,U673,,Card,Tablet,Bangalore,,3374,08:21
T02718,U154,abc,Transfer,Desktop,,,-4394,12:43
T02719,U585,3322,UPI,Mobile,,,,08:33
T02720,U913,14914,Credit Card,Desktop,Delhi,,14936,25:61
T02721,U631,,UPI,Tablet,Bangalore,5393,,25:61
T02722,U846,874967,Credit Card,Desktop,Chennai,1966,-873001,25:61
T02723,U694,2551,Credit Card,,,,,18:04
T02724,U322,abc,UPI,Mobile,Kolkata,12764,-2600,04:47
T02725,U133,₹3030,Credit Card,Laptop,Delhi,,5837,17:05
T02726,U235,,UPI,Laptop,Bangalore,,,25:61
T02727,U801,,UPI,Tablet,Kolkata,,9532,09:50
T02728,U488,abc,UPI,Desktop,Delhi,,6423,13:04
T02729,U878,921088,UPI,,Mumbai,,-3322,12:36
T02730,U893,107582,Card,Mobile,Bangalore,5248,-102334,25:61
T02731,U819,,Credit Card,Tablet,Kolkata,,6135,25:61
T02732,U773,abc,Card,Tablet,Delhi,7794,19447,25:61
T02733,U253,₹3864,Card,,Delhi,8417,,25:61
T02734,U422,abc,Credit Card,Tablet,Bangalore,18280,7723,25:61
T02735,U950,,Debit Card,Tablet,,,,10:19
T02736,U528,,Debit Card,Tablet,,,,01:38
T02737,U200,4495,UPI,,Chennai,,,22:22
T02738,U953,abc,Credit Card,Mobile,Kolkata,,,03:18
T02739,U667,126552,UPI,Tablet,Kolkata,,1494,04:33
T02740,U186,4968,Debit Card,Desktop,,2016,-2952,25:61
T02741,U543,3604,Credit Card,Desktop,Chennai,16834,13230,09:01
T02742,U758,,Debit Card,,Kolkata,1784,13772,25:61
T02743,U944,₹3716,Credit Card,Mobile,Kolkata,18634,,22:22
T02744,U213,1340,Transfer,,Delhi,,15618,22:16
T02745,U889,4003,Credit Card,Desktop,Chennai,,15571,12:52
T02746,U867,₹4762,Card,Tablet,Bangalore,,,06:34
T02747,U735,,Card,,,,,25:61
T02748,U792,,Debit Card,Tablet,Mumbai,14744,,25:61
T02749,U260,,UPI,Tablet,Bangalore,13992,-3189,25:61
T02750,U753,₹1341,UPI,Tablet,Mumbai,18399,,11:32
T02751,U965,₹2984,Card,Tablet,Bangalore,,,25:61
T02752,U531,abc,Card,Laptop,Bangalore,,-239,23:35
T02753,U199,,Debit Card,Tablet,Delhi,,3889,25:61
T02754,U260,,UPI,Laptop,Delhi,,,19:18
T02755,U602,,Transfer,Laptop,,,,02:28
T02756,U794,abc,Debit Card,Laptop,Delhi,,8837,11:12
T02757,U482,₹134,UPI,Mobile,Chennai,9144,,10:31
T02758,U367,abc,Debit Card,Tablet,Mumbai,,-1681,25:61
T02759,U349,₹1636,UPI,Laptop,,19745,,25:61
T02760,U126,abc,UPI,Tablet,Delhi,,,06:56
T02761,U345,₹1100,Transfer,Desktop,Kolkata,8956,1688,25:61
T02762,U551,₹4725,Debit Card,Desktop,Chennai,,,25:61
T02763,U572,₹2772,Card,Laptop,Delhi,14191,,06:24
T02764,U952,759487,Card,Laptop,Delhi,,,25:61
T02765,U293,750607,UPI,Tablet,Delhi,,,25:61
T02766,U972,₹1383,Credit Card,Laptop,Kolkata,,7473,25:61
T02767,U375,,Card,Desktop,Kolkata,2102,3920,25:61
T02768,U375,₹156,Card,Tablet,Kolkata,,,25:61
T02769,U410,abc,Transfer,,Mumbai,,,03:36
T02770,U702,₹4420,Transfer,Desktop,Mumbai,,,25:61
T02771,U944,3643,Card,Desktop,,9802,6159,25:61
T02772,U935,988270,UPI,,Mumbai,13371,-974899,25:61
T02773,U507,1245,Debit Card,Mobile,Delhi,,11101,25:61
T02774,U667,3257,Debit Card,Tablet,Chennai,11788,8531,25:61
T02775,U577,,UPI,,,,17843,11:32
T02776,U932,,UPI,Desktop,Bangalore,6389,,13:23
T02777,U617,₹2396,Credit Card,Desktop,Chennai,16622,,16:27
T02778,U554,₹4883,Transfer,Mobile,Delhi,10773,-3216,25:61
T02779,U271,₹2940,Transfer,Laptop,Kolkata,,,01:21
T02780,U305,2724,UPI,Laptop,Kolkata,,,02:35
T02781,U129,372171,UPI,,Mumbai,,,15:23
T02782,U398,80886,Credit Card,Laptop,Delhi,,13313,22:24
T02783,U284,,Debit Card,Tablet,Delhi,12533,,25:61
T02784,U403,600962,Debit Card,Tablet,Mumbai,,,20:56
T02785,U469,1217,Card,Desktop,,8790,7573,25:61
T02786,U902,762349,Card,Laptop,Bangalore,,5425,25:61
T02787,U948,₹3677,Credit Card,Laptop,,,,25:61
T02788,U778,,Debit Card,Mobile,Delhi,,,25:61
T02789,U825,,Credit Card,Desktop,Delhi,14988,11938,25:61
T02790,U749,3077,Debit Card,Tablet,Kolkata,,,23:48
T02791,U338,57635,Debit Card,Laptop,Bangalore,,,03:26
T02792,U854,257477,Transfer,Desktop,Bangalore,,,25:61
T02793,U540,abc,Debit Card,Desktop,,,,03:21
T02794,U100,₹4323,Transfer,Laptop,Mumbai,14640,,25:61
T02795,U239,1525,Transfer,Tablet,Bangalore,,,25:61
T02796,U232,,Debit Card,Tablet,,13385,,13:50
T02797,U277,,Transfer,Laptop,Chennai,,,09:19
T02798,U137,90070,Debit Card,Tablet,Mumbai,,,25:61
T02799,U331,241353,Transfer,,Chennai,14801,-226552,22:07
T02800,U583,3451,Transfer,Mobile,Mumbai,,,14:14
T02801,U369,2204,Transfer,,Bangalore,,,22:23
T02802,U239,abc,Debit Card,,Bangalore,,11847,25:61
T02803,U423,abc,Debit Card,,Delhi,,,21:51
T02804,U910,abc,Transfer,Laptop,,4422,,22:33
T02805,U839,,Debit Card,,Kolkata,18303,1709,25:61
T02806,U834,₹4098,Transfer,,Delhi,12343,9142,10:20
T02807,U294,₹3070,Transfer,Laptop,Bangalore,,,17:18
T02808,U922,₹1614,Credit Card,,Chennai,,-238,06:12
T02809,U455,,Card,Laptop,Bangalore,3215,,13:27
T02810,U720,,Debit Card,Laptop,Bangalore,,,25:61
T02811,U825,833224,Card,Desktop,Kolkata,,10912,25:61
T02812,U519,abc,Debit Card,,,,,25:61
T02813,U831,abc,Debit Card,Laptop,Chennai,,,25:61
T02814,U375,abc,Transfer,,Kolkata,,5848,25:61
T02815,U232,abc,Transfer,,Bangalore,11712,,06:21
T02816,U192,abc,Credit Card,Laptop,Chennai,,,07:09
T02817,U443,₹1507,Credit Card,Tablet,Kolkata,8217,,09:36
T02818,U167,,Debit Card,Desktop,Bangalore,,,06:02
T02819,U512,2160,Card,Desktop,Delhi,16804,14644,25:61
T02820,U887,3110,Debit Card,Desktop,Mumbai,19208,16098,25:61
T02821,U652,₹1764,Debit Card,Laptop,,13727,13155,25:61
T02822,U186,,Transfer,Mobile,,,,14:45
T02823,U156,₹2992,Debit Card,,Kolkata,5646,,01:24
T02824,U968,3008,Debit Card,,,15907,12899,25:61
T02825,U931,,Transfer,,,,1654,25:61
T02826,U655,768112,Transfer,Mobile,Kolkata,,,18:36
T02827,U747,abc,Transfer,,Mumbai,,,11:14
T02828,U698,4242,UPI,Desktop,Mumbai,,,25:61
T02829,U878,670609,Debit Card,,Delhi,,,01:46
T02830,U203,₹1542,Credit Card,Mobile,Chennai,,,00:14
T02831,U240,1506,Card,Laptop,Mumbai,,,25:61
T02832,U697,,Debit Card,,Kolkata,,,25:61
T02833,U561,,Transfer,Desktop,Mumbai,17663,15953,25:61
T02834,U272,₹2792,UPI,Mobile,,,,18:10
T02835,U758,266190,Card,Mobile,Mumbai,,1398,01:52
T02836,U668,₹1893,Card,Mobile,Chennai,15473,,21:16
T02837,U617,₹4209,Credit Card,Desktop,Bangalore,2400,,05:33
T02838,U817,3059,Transfer,,Delhi,,,25:61
T02839,U636,₹4818,Credit Card,Mobile,Kolkata,19008,,25:61
T02840,U688,2277,Debit Card,Desktop,Delhi,,,25:61
T02841,U705,3944,Transfer,Laptop,Mumbai,,-1922,14:24
T02842,U943,₹4079,Credit Card,,Kolkata,,,17:14
T02843,U351,,Card,Tablet,,,,08:19
T02844,U667,414688,Debit Card,Mobile,,,,13:57
T02845,U612,670019,Card,Mobile,Chennai,,,21:29
T02846,U207,,Card,Laptop,Delhi,,,20:31
T02847,U320,abc,Card,Tablet,Mumbai,6604,,17:43
T02848,U579,590587,Card,Desktop,Mumbai,,,13:30
T02849,U677,871236,Transfer,Mobile,Kolkata,,,09:19
T02850,U284,₹475,Debit Card,Desktop,,,-4699,25:61
T02851,U971,4421,Debit Card,Tablet,Kolkata,,2618,25:61
T02852,U385,abc,Transfer,Laptop,Mumbai,,-2780,04:55
T02853,U900,562645,Transfer,Mobile,Bangalore,11705,-550940,18:32
T02854,U988,2521,Transfer,Laptop,Delhi,15063,12542,25:61
T02855,U184,157295,Credit Card,,Mumbai,14535,-142760,09:50
T02856,U424,abc,Debit Card,Mobile,Chennai,,,25:61
T02857,U777,,Debit Card,Mobile,Bangalore,,-1635,25:61
T02858,U669,₹3531,Credit Card,Desktop,Chennai,5183,,00:42
T02859,U341,979,Debit Card,Tablet,Chennai,,,25:61
T02860,U967,,UPI,,Kolkata,2478,8544,25:61
T02861,U767,abc,Debit Card,Laptop,Chennai,,,14:04
T02862,U812,₹4249,Transfer,Laptop,Bangalore,,-4796,18:51
T02863,U750,abc,Card,Tablet,Kolkata,,,25:61
T02864,U630,abc,Debit Card,Desktop,Kolkata,18551,,19:01
T02865,U566,2711,Credit Card,Desktop,Kolkata,,,21:11
T02866,U663,3313,Card,Tablet,,,,25:61
T02867,U235,192820,Transfer,Laptop,Delhi,,1673,25:61
T02868,U974,365630,Credit Card,,Chennai,,,25:61
T02869,U945,,Transfer,,Chennai,9100,,04:45
T02870,U194,abc,Card,,Kolkata,2213,1800,25:61
T02871,U924,974546,Card,Tablet,Bangalore,,14503,25:61
T02872,U611,,Debit Card,,Delhi,11397,3017,19:51
T02873,U886,₹2722,Transfer,Tablet,Delhi,,9621,09:39
T02874,U877,,UPI,Laptop,Kolkata,,,06:44
T02875,U983,₹1971,Credit Card,Tablet,Kolkata,,,25:61
T02876,U313,abc,Transfer,,Bangalore,,,02:14
T02877,U269,₹4228,Transfer,Desktop,,,-3031,25:61
T02878,U374,2763,UPI,Desktop,Chennai,6223,3460,25:61
T02879,U634,abc,Credit Card,Tablet,Kolkata,,,23:33
T02880,U536,443714,Credit Card,Mobile,Bangalore,,,25:61
T02881,U159,abc,UPI,Tablet,Chennai,11534,,25:61
T02882,U737,651,Card,Laptop,Mumbai,,,18:43
T02883,U226,199,Credit Card,Mobile,Mumbai,2667,2468,25:61
T02884,U969,4129,Credit Card,Tablet,Chennai,4622,493,25:61
T02885,U179,₹3316,UPI,Desktop,Delhi,,,25:61
T02886,U737,1628,Transfer,,Chennai,,918,17:43
T02887,U166,abc,Debit Card,,Bangalore,,,25:61
T02888,U888,34298,Transfer,Mobile,Chennai,,,25:61
T02889,U286,751583,Debit Card,Tablet,Bangalore,,-2690,04:59
T02890,U714,abc,Card,Tablet,Chennai,2753,,07:09
T02891,U531,abc,Transfer,Tablet,Kolkata,13826,3590,13:46
T02892,U197,4664,UPI,Laptop,Bangalore,18342,13678,01:44
T02893,U242,abc,Card,,Bangalore,,,04:47
T02894,U890,3038,Credit Card,Tablet,,,,09:40
T02895,U768,abc,Card,Laptop,Chennai,,,16:28
T02896,U752,1774,Card,Laptop,Kolkata,,,07:24
T02897,U466,3792,Debit Card,Mobile,Mumbai,,,25:61
T02898,U471,120,Credit Card,Tablet,Kolkata,,-2959,11:27
T02899,U523,₹3706,Credit Card,Tablet,,7454,,23:00
T02900,U851,3922,Transfer,Laptop,,18906,14984,18:26
T02901,U699,abc,Transfer,,Mumbai,,586,25:61
T02902,U595,,Credit Card,Laptop,Delhi,8688,,17:29
T02903,U500,abc,Card,Tablet,Chennai,,896,22:33
T02904,U906,₹1309,Transfer,Mobile,Delhi,,-940,12:30
T02905,U608,,Transfer,,Mumbai,4346,,20:26
T02906,U431,abc,Credit Card,Laptop,Kolkata,,,21:56
T02907,U363,664,Transfer,,Bangalore,13719,13055,25:61
T02908,U600,544848,Card,Desktop,Bangalore,15060,-529788,18:10
T02909,U145,abc,Card,Mobile,Bangalore,,4302,25:61
T02910,U744,,Credit Card,Mobile,,,,25:61
T02911,U858,593483,Transfer,,Mumbai,,5985,01:49
T02912,U187,abc,Debit Card,Tablet,Bangalore,,3384,25:61
T02913,U849,abc,UPI,Desktop,Delhi,15176,,00:46
T02914,U276,713711,UPI,Mobile,Kolkata,,13548,20:48
T02915,U720,₹473,Transfer,Tablet,Delhi,19552,,06:41
T02916,U774,abc,Transfer,,,,,25:61
T02917,U322,abc,Card,Desktop,,,-3289,25:61
T02918,U278,3271,UPI,Laptop,Delhi,,435,19:20
T02919,U632,₹1125,Debit Card,Tablet,Kolkata,,,19:20
T02920,U693,₹3167,UPI,Laptop,Bangalore,3581,13473,25:61
T02921,U658,abc,Transfer,Mobile,Bangalore,,16166,04:41
T02922,U868,₹711,Card,Desktop,,,,04:32
T02923,U752,1391,Credit Card,Desktop,,,605,20:39
T02924,U241,abc,Credit Card,,Bangalore,,,25:61
T02925,U337,2144,Transfer,Tablet,Delhi,,2212,23:26
T02926,U529,abc,UPI,,Kolkata,5186,,01:51
T02927,U779,,Card,Tablet,Chennai,17181,,25:61
T02928,U986,4731,UPI,Tablet,Chennai,14008,9277,18:51
T02929,U402,,Transfer,Tablet,Bangalore,,,25:61
T02930,U448,579,Transfer,Desktop,Delhi,,,17:21
T02931,U904,1485,UPI,Desktop,Chennai,,8818,10:07
T02932,U869,883464,Credit Card,Laptop,Delhi,,14950,04:58
T02933,U221,abc,Credit Card,Laptop,Delhi,,,25:61
T02934,U832,4326,Credit Card,Laptop,Chennai,,11694,07:52
T02935,U345,abc,Transfer,Tablet,,11223,10594,03:36
T02936,U692,851317,Card,Tablet,,16555,-834762,02:50
T02937,U968,abc,Card,Laptop,Mumbai,,6280,25:61
T02938,U269,2868,Credit Card,Desktop,Kolkata,,,19:25
T02939,U354,,Debit Card,Tablet,,11910,,25:61
T02940,U340,,Card,Tablet,Chennai,,,21:34
T02941,U518,2236,Credit Card,Mobile,,,5458,10:13
T02942,U771,,Credit Card,Laptop,Bangalore,,7637,20:12
T02943,U831,2494,UPI,,Delhi,12783,10289,23:57
T02944,U205,398622,UPI,,,,,04:48
T02945,U945,abc,Debit Card,,Kolkata,4854,,25:61
T02946,U774,,UPI,,Kolkata,,,12:28
T02947,U742,,Credit Card,Tablet,,,17043,10:53
T02948,U561,₹4449,Debit Card,,Kolkata,,,18:27
T02949,U887,3096,UPI,,Bangalore,10894,7798,25:61
T02950,U363,866261,Card,Laptop,Chennai,15724,-850537,15:21
T02951,U233,3459,Transfer,,Chennai,4948,1489,11:15
T02952,U872,,UPI,,,,,03:33
T02953,U201,435085,UPI,Laptop,Bangalore,19171,-415914,10:02
T02954,U895,729443,Debit Card,,,,7228,01:04
T02955,U707,4846,Transfer,,Bangalore,,,25:61
T02956,U898,,Credit Card,Laptop,Delhi,,,25:61
T02957,U356,,Credit Card,Tablet,Chennai,,-3799,20:04
T02958,U509,,Credit Card,,Chennai,,,25:61
T02959,U112,,Transfer,Mobile,Bangalore,11311,,01:20
T02960,U597,₹838,Credit Card,Mobile,Chennai,,,13:07
T02961,U499,4878,Debit Card,Laptop,Kolkata,,,25:61
T02962,U728,448300,Card,Tablet,Mumbai,,,13:21
T02963,U381,abc,Card,Mobile,Kolkata,6110,,08:19
T02964,U333,,Debit Card,,Mumbai,,,25:61
T02965,U295,2269,UPI,Tablet,Chennai,,431,25:61
T02966,U107,132800,Transfer,Mobile,Delhi,,,25:61
T02967,U256,abc,Card,Mobile,,,9377,25:61
T02968,U368,,Credit Card,Mobile,,,3605,25:61
T02969,U811,4009,Card,Laptop,Kolkata,,6778,25:61
T02970,U862,₹4076,Debit Card,Mobile,Delhi,,,25:61
T02971,U392,abc,Debit Card,,Chennai,,,25:61
T02972,U213,4832,Transfer,Mobile,Chennai,9624,4792,25:61
T02973,U181,abc,Transfer,Laptop,Delhi,,,19:50
T02974,U884,2566,Card,,Bangalore,,9761,08:12
T02975,U740,₹862,Credit Card,Laptop,Bangalore,,,25:61
T02976,U997,,Card,,,,,25:61
T02977,U522,466603,Debit Card,Desktop,Delhi,,,00:19
T02978,U741,₹540,UPI,Mobile,Delhi,4187,,06:51
T02979,U461,₹4556,Card,Laptop,Mumbai,,,25:61
T02980,U840,,UPI,Laptop,,,,25:61
T02981,U589,₹2683,Transfer,Tablet,Chennai,12262,7796,25:61
T02982,U751,₹824,Transfer,Desktop,Delhi,,,25:61
T02983,U727,₹4163,Debit Card,Laptop,,15899,,04:30
T02984,U967,,Transfer,Laptop,,,,25:61
T02985,U401,abc,Transfer,Desktop,Bangalore,13966,18959,18:54
T02986,U990,,Debit Card,Mobile,Kolkata,,,00:29
T02987,U252,abc,Credit Card,Desktop,Mumbai,,,25:61
T02988,U623,,Card,Mobile,Bangalore,,,25:61
T02989,U553,946558,Debit Card,Tablet,Delhi,,8703,25:61
T02990,U589,₹2020,UPI,,Chennai,,,25:61
T02991,U454,309016,Transfer,Mobile,Kolkata,,,03:58
T02992,U753,₹1616,Transfer,Desktop,Mumbai,,,25:61
T02993,U166,₹2944,Transfer,Tablet,Mumbai,,-287,19:19
T02994,U602,,Transfer,,Kolkata,3560,,25:61
T02995,U528,₹3715,UPI,,Bangalore,,,00:40
T02996,U601,₹3734,Debit Card,,Kolkata,15180,,25:61
T02997,U278,681,Credit Card,,Bangalore,13528,12847,13:33
T02998,U952,515935,Card,,,,,03:03
T02999,U948,,Credit Card,Desktop,Kolkata,,,25:61
T03000,U274,abc,Transfer,,Kolkata,,,22:30
